,clean_text,clean_tokens,reviews.doRecommend,reviews.rating,sentiment
4132,bought wife loves easy use small enough take trips,"['bought', 'wife', 'loves', 'easy', 'use', 'small', 'enough', 'take', 'trips']",True,4,1
4133,purchased grandkids ... absolutely love play play games hearts content ar ed really fast,"['purchased', 'grandkids', '...', 'absolutely', 'love', 'play', 'play', 'games', 'hearts', 'content', 'ar', 'ed', 'really', 'fast']",True,5,1
4134,enjoy reading find better device excellent price product quality,"['enjoy', 'reading', 'find', 'better', 'device', 'excellent', 'price', 'product', 'quality']",True,4,1
4135,actually pretty good little powerful n't highest resolution screen price ca n't go wrong supposed low price wo n't feel much pain break perfect first nice secondary toss bag car road trips,"['actually', 'pretty', 'good', 'little', 'powerful', ""n't"", 'highest', 'resolution', 'screen', 'price', 'ca', ""n't"", 'go', 'wrong', 'supposed', 'low', 'price', 'wo', ""n't"", 'feel', 'much', 'pain', 'break', 'perfect', 'first', 'nice', 'secondary', 'toss', 'bag', 'car', 'road', 'trips']",True,5,1
4136,bought black friday 60 .value money lags heavy tasks also apps reloaded 2-3 apps opened time price expected go budget 100,"['bought', 'black', 'friday', '60', '.value', 'money', 'lags', 'heavy', 'tasks', 'also', 'apps', 'reloaded', '2-3', 'apps', 'opened', 'time', 'price', 'expected', 'go', 'budget', '100']",True,4,1
4137,perfect cheap device grandkids nice sitting around,"['perfect', 'cheap', 'device', 'grandkids', 'nice', 'sitting', 'around']",True,5,1
4138,purchased two ages 12 10 forget ipod touch price ca n't beat download games books movies free included prime membership awesome,"['purchased', 'two', 'ages', '12', '10', 'forget', 'ipod', 'touch', 'price', 'ca', ""n't"", 'beat', 'download', 'games', 'books', 'movies', 'free', 'included', 'prime', 'membership', 'awesome']",True,5,1
4139,expect kind quality price paid surprised nice product,"['expect', 'kind', 'quality', 'price', 'paid', 'surprised', 'nice', 'product']",True,5,1
4140,really good price especially holidays movie watcher using games great speed quad core highly recommend e-book well happy purchase bought 3 already,"['really', 'good', 'price', 'especially', 'holidays', 'movie', 'watcher', 'using', 'games', 'great', 'speed', 'quad', 'core', 'highly', 'recommend', 'e-book', 'well', 'happy', 'purchase', 'bought', '3', 'already']",True,5,1
4141,small enough carry purse open whole new world waiting appointments,"['small', 'enough', 'carry', 'purse', 'open', 'whole', 'new', 'world', 'waiting', 'appointments']",True,5,1
4142,great device needed something small read books device exactly looking,"['great', 'device', 'needed', 'something', 'small', 'read', 'books', 'device', 'exactly', 'looking']",True,4,1
4143,far want happy price,"['far', 'want', 'happy', 'price']",True,5,1
4144,got mainly watch tv/movies battery life best devices used date,"['got', 'mainly', 'watch', 'tv/movies', 'battery', 'life', 'best', 'devices', 'used', 'date']",True,5,1
4145,mayday functionality available unexpected services functionality expected,"['mayday', 'functionality', 'available', 'unexpected', 'services', 'functionality', 'expected']",True,4,1
4146,great fast reliable downfall pay remove adds,"['great', 'fast', 'reliable', 'downfall', 'pay', 'remove', 'adds']",True,4,1
4147,love good watching movies reading anything need,"['love', 'good', 'watching', 'movies', 'reading', 'anything', 'need']",True,5,1
4148,cheap really worth price bought sale 69 40 128 gb sd card great plenty space used ipad think overpriced deal,"['cheap', 'really', 'worth', 'price', 'bought', 'sale', '69', '40', '128', 'gb', 'sd', 'card', 'great', 'plenty', 'space', 'used', 'ipad', 'think', 'overpriced', 'deal']",True,5,1
4149,price amongst others felt deal,"['price', 'amongst', 'others', 'felt', 'deal']",True,5,1
4150,recommend like lot perfect size perfect price,"['recommend', 'like', 'lot', 'perfect', 'size', 'perfect', 'price']",True,5,1
4151,upgraded 3 year old kindle- old doesnt seem great difference graphical interface still sucks decent reading,"['upgraded', '3', 'year', 'old', 'kindle-', 'old', 'doesnt', 'seem', 'great', 'difference', 'graphical', 'interface', 'still', 'sucks', 'decent', 'reading']",False,3,0
4152,smaller version easy adjust use,"['smaller', 'version', 'easy', 'adjust', 'use']",True,5,1
4153,super easy set use got one daughter got one self,"['super', 'easy', 'set', 'use', 'got', 'one', 'daughter', 'got', 'one', 'self']",True,4,1
4154,really enjoy product love watching movies playing games hd 8,"['really', 'enjoy', 'product', 'love', 'watching', 'movies', 'playing', 'games', 'hd', '8']",True,5,1
4155,easy set print easily adjusted extra large 78 year old dad really happy first experience technology surfing net reading news online highly recommended,"['easy', 'set', 'print', 'easily', 'adjusted', 'extra', 'large', '78', 'year', 'old', 'dad', 'really', 'happy', 'first', 'experience', 'technology', 'surfing', 'net', 'reading', 'news', 'online', 'highly', 'recommended']",True,5,1
4156,absolutely love 8 great picture storage sound ca n't live without,"['absolutely', 'love', '8', 'great', 'picture', 'storage', 'sound', 'ca', ""n't"", 'live', 'without']",True,5,1
4157,ui experience great especially prime members quick responsive plenty memory ha task,"['ui', 'experience', 'great', 'especially', 'prime', 'members', 'quick', 'responsive', 'plenty', 'memory', 'ha', 'task']",True,5,1
4158,best price use everyday watch youtube videos,"['best', 'price', 'use', 'everyday', 'watch', 'youtube', 'videos']",True,5,1
4159,purchased granddaughter loves ... much take week days ...,"['purchased', 'granddaughter', 'loves', '...', 'much', 'take', 'week', 'days', '...']",True,5,1
4160,got xmas ... best gift,"['got', 'xmas', '...', 'best', 'gift']",True,4,1
4161,best price three children one worth,"['best', 'price', 'three', 'children', 'one', 'worth']",True,5,1
4162,hoping updated hdx settled enjoy expanded sd slot,"['hoping', 'updated', 'hdx', 'settled', 'enjoy', 'expanded', 'sd', 'slot']",True,5,1
4163,replaced old yet explored features far performing well good size weight easy use,"['replaced', 'old', 'yet', 'explored', 'features', 'far', 'performing', 'well', 'good', 'size', 'weight', 'easy', 'use']",True,5,1
4164,ilovemy 8 '' however crash couple times sure also 8 '' case made clamps used hold right buttons turn volume better case please let know,"['ilovemy', '8', ""''"", 'however', 'crash', 'couple', 'times', 'sure', 'also', '8', ""''"", 'case', 'made', 'clamps', 'used', 'hold', 'right', 'buttons', 'turn', 'volume', 'better', 'case', 'please', 'let', 'know']",True,5,1
4165,bought mom shes love use netflix love 8 great size cpu speed,"['bought', 'mom', 'shes', 'love', 'use', 'netflix', 'love', '8', 'great', 'size', 'cpu', 'speed']",True,5,1
4166,surprised easy use bought mother totally loves,"['surprised', 'easy', 'use', 'bought', 'mother', 'totally', 'loves']",True,5,1
4167,could asked better money n't looking anything extreme wanted look nice job games browsing well gave son christmas want one going buy another mother law lightweight simple layout snappy ca n't go wrong,"['could', 'asked', 'better', 'money', ""n't"", 'looking', 'anything', 'extreme', 'wanted', 'look', 'nice', 'job', 'games', 'browsing', 'well', 'gave', 'son', 'christmas', 'want', 'one', 'going', 'buy', 'another', 'mother', 'law', 'lightweight', 'simple', 'layout', 'snappy', 'ca', ""n't"", 'go', 'wrong']",True,5,1
4168,use home instead computer gave four stars instead five seems lose wifi frequently however could due house wifi issues fast easy use love ease downloading books,"['use', 'home', 'instead', 'computer', 'gave', 'four', 'stars', 'instead', 'five', 'seems', 'lose', 'wifi', 'frequently', 'however', 'could', 'due', 'house', 'wifi', 'issues', 'fast', 'easy', 'use', 'love', 'ease', 'downloading', 'books']",True,4,1
4169,return device due wifi signal dropping maybe bad unit,"['return', 'device', 'due', 'wifi', 'signal', 'dropping', 'maybe', 'bad', 'unit']",True,4,1
4170,screen hd8 huge improvement past devices operating system sometimes glitchy overall nice system money,"['screen', 'hd8', 'huge', 'improvement', 'past', 'devices', 'operating', 'system', 'sometimes', 'glitchy', 'overall', 'nice', 'system', 'money']",True,5,1
4171,easy use responds quickly great screen brightness,"['easy', 'use', 'responds', 'quickly', 'great', 'screen', 'brightness']",True,5,1
4172,good smooth high end tablets limited n't expect much android ipad like mine continue use recommend using one buying,"['good', 'smooth', 'high', 'end', 'tablets', 'limited', ""n't"", 'expect', 'much', 'android', 'ipad', 'like', 'mine', 'continue', 'use', 'recommend', 'using', 'one', 'buying']",True,3,0
4173,got great deal hd 8 love playing,"['got', 'great', 'deal', 'hd', '8', 'love', 'playing']",True,5,1
4174,likes read books fast cheap way,"['likes', 'read', 'books', 'fast', 'cheap', 'way']",True,5,1
4175,functionality ease use outstanding right box super clear screen weight minimum joy use,"['functionality', 'ease', 'use', 'outstanding', 'right', 'box', 'super', 'clear', 'screen', 'weight', 'minimum', 'joy', 'use']",True,5,1
4176,great speedy service experience bravo,"['great', 'speedy', 'service', 'experience', 'bravo']",True,5,1
4177,like reading amd playing games .. better bulky computers,"['like', 'reading', 'amd', 'playing', 'games', '..', 'better', 'bulky', 'computers']",True,5,1
4178,8 year old loves much enjoys reading play games,"['8', 'year', 'old', 'loves', 'much', 'enjoys', 'reading', 'play', 'games']",True,4,1
4179,great price exactly needed quick internet access download books,"['great', 'price', 'exactly', 'needed', 'quick', 'internet', 'access', 'download', 'books']",True,5,1
4180,wife loves thing reads nonstop ca n't put,"['wife', 'loves', 'thing', 'reads', 'nonstop', 'ca', ""n't"", 'put']",True,5,1
4181,perfect gift friend obsessed reading perfect starting greater library books ... easy use extremely affordable happy purchase buy family friends,"['perfect', 'gift', 'friend', 'obsessed', 'reading', 'perfect', 'starting', 'greater', 'library', 'books', '...', 'easy', 'use', 'extremely', 'affordable', 'happy', 'purchase', 'buy', 'family', 'friends']",True,5,1
4182,great google bloatware everything one thing didnt like ads lock screen way turn,"['great', 'google', 'bloatware', 'everything', 'one', 'thing', 'didnt', 'like', 'ads', 'lock', 'screen', 'way', 'turn']",True,4,1
4183,got sale 69 decent display tell par tablets great prime use services great speakes makes huge difference audio quality battert life good complaints gave 4 stars due play store access way around took work,"['got', 'sale', '69', 'decent', 'display', 'tell', 'par', 'tablets', 'great', 'prime', 'use', 'services', 'great', 'speakes', 'makes', 'huge', 'difference', 'audio', 'quality', 'battert', 'life', 'good', 'complaints', 'gave', '4', 'stars', 'due', 'play', 'store', 'access', 'way', 'around', 'took', 'work']",True,4,1
4184,nice price prime member using many services devices really handy managing easily apart basic functinality tablets,"['nice', 'price', 'prime', 'member', 'using', 'many', 'services', 'devices', 'really', 'handy', 'managing', 'easily', 'apart', 'basic', 'functinality', 'tablets']",True,4,1
4185,pleased purchase hd8 video quality great viewing espn3/netflix/youtube tutorials.the ability easily load read saved textbooks within app fantastic fraction price ipad,"['pleased', 'purchase', 'hd8', 'video', 'quality', 'great', 'viewing', 'espn3/netflix/youtube', 'tutorials.the', 'ability', 'easily', 'load', 'read', 'saved', 'textbooks', 'within', 'app', 'fantastic', 'fraction', 'price', 'ipad']",True,4,1
4186,wanted one played bejeweled blitz one,"['wanted', 'one', 'played', 'bejeweled', 'blitz', 'one']",True,4,1
4187,specs good feels solid ca n't stand os many ads ca n't get rid customizable 'd like n't bother good price n't expect run games powerful enough,"['specs', 'good', 'feels', 'solid', 'ca', ""n't"", 'stand', 'os', 'many', 'ads', 'ca', ""n't"", 'get', 'rid', 'customizable', ""'d"", 'like', ""n't"", 'bother', 'good', 'price', ""n't"", 'expect', 'run', 'games', 'powerful', 'enough']",False,3,0
4188,purchased couple weeks ago complaints far web pages load pretty quickly silk browser battery life excellent installing google play store really easy even apps available ca n't beat hundred dollars,"['purchased', 'couple', 'weeks', 'ago', 'complaints', 'far', 'web', 'pages', 'load', 'pretty', 'quickly', 'silk', 'browser', 'battery', 'life', 'excellent', 'installing', 'google', 'play', 'store', 'really', 'easy', 'even', 'apps', 'available', 'ca', ""n't"", 'beat', 'hundred', 'dollars']",True,5,1
4189,great purchase love fact download tv movies watch off-line easy set,"['great', 'purchase', 'love', 'fact', 'download', 'tv', 'movies', 'watch', 'off-line', 'easy', 'set']",True,5,1
4190,wonderful small device use multitude tasks use mostly ereader simple use happy chose one lightweight convenient take,"['wonderful', 'small', 'device', 'use', 'multitude', 'tasks', 'use', 'mostly', 'ereader', 'simple', 'use', 'happy', 'chose', 'one', 'lightweight', 'convenient', 'take']",True,5,1
4191,easy use lots apps game available,"['easy', 'use', 'lots', 'apps', 'game', 'available']",True,5,1
4192,little tweaking install playstore without rooting great excellent color fast battery lasts long time,"['little', 'tweaking', 'install', 'playstore', 'without', 'rooting', 'great', 'excellent', 'color', 'fast', 'battery', 'lasts', 'long', 'time']",True,5,1
4193,part like got mother con use apps,"['part', 'like', 'got', 'mother', 'con', 'use', 'apps']",True,4,1
4194,got 10 year old son great reading books playing games ca n't beat price,"['got', '10', 'year', 'old', 'son', 'great', 'reading', 'books', 'playing', 'games', 'ca', ""n't"", 'beat', 'price']",True,5,1
4195,time use web reading email want work word doc pdf budget lot well without pulling laptop screen n't sharp s2 models nice enough lack anything else,"['time', 'use', 'web', 'reading', 'email', 'want', 'work', 'word', 'doc', 'pdf', 'budget', 'lot', 'well', 'without', 'pulling', 'laptop', 'screen', ""n't"", 'sharp', 's2', 'models', 'nice', 'enough', 'lack', 'anything', 'else']",True,4,1
4196,good value everything pretty well brightness n't great battery takes charge lasts forever decent buy would recommend,"['good', 'value', 'everything', 'pretty', 'well', 'brightness', ""n't"", 'great', 'battery', 'takes', 'charge', 'lasts', 'forever', 'decent', 'buy', 'would', 'recommend']",True,4,1
4197,6 yr old daughter got santa christmas far loves little much perhaps .. use manage account/permissions far n't issues .. software hw quite refined apple ipad products expect lower price point,"['6', 'yr', 'old', 'daughter', 'got', 'santa', 'christmas', 'far', 'loves', 'little', 'much', 'perhaps', '..', 'use', 'manage', 'account/permissions', 'far', ""n't"", 'issues', '..', 'software', 'hw', 'quite', 'refined', 'apple', 'ipad', 'products', 'expect', 'lower', 'price', 'point']",True,4,1
4198,great beginners light screen wide enjoy using travels,"['great', 'beginners', 'light', 'screen', 'wide', 'enjoy', 'using', 'travels']",True,5,1
4199,2016 quite good provides sufficient content ability basics one requires 8 inch screen bright provides various settings light weight makes portable,"['2016', 'quite', 'good', 'provides', 'sufficient', 'content', 'ability', 'basics', 'one', 'requires', '8', 'inch', 'screen', 'bright', 'provides', 'various', 'settings', 'light', 'weight', 'makes', 'portable']",True,5,1
4200,got upgrade fires work great issues,"['got', 'upgrade', 'fires', 'work', 'great', 'issues']",True,5,1
4201,bought great granddaughter gift loves easy use,"['bought', 'great', 'granddaughter', 'gift', 'loves', 'easy', 'use']",True,5,1
4202,nice product price need easy use handy instead heavy laptop,"['nice', 'product', 'price', 'need', 'easy', 'use', 'handy', 'instead', 'heavy', 'laptop']",True,5,1
4203,love kindle.it user friendly much thought,"['love', 'kindle.it', 'user', 'friendly', 'much', 'thought']",True,5,1
4204,complaints wish played .avi really huge problem,"['complaints', 'wish', 'played', '.avi', 'really', 'huge', 'problem']",True,5,1
4205,everything need table really fast ..,"['everything', 'need', 'table', 'really', 'fast', '..']",True,5,1
4206,2nd one wife using time got one,"['2nd', 'one', 'wife', 'using', 'time', 'got', 'one']",True,5,1
4207,learning aps games free books,"['learning', 'aps', 'games', 'free', 'books']",True,4,1
4208,got two mom love many great features,"['got', 'two', 'mom', 'love', 'many', 'great', 'features']",True,5,1
4209,great really great price best part happen break buy new one,"['great', 'really', 'great', 'price', 'best', 'part', 'happen', 'break', 'buy', 'new', 'one']",True,4,1
4210,bought husband loves perfect wanted,"['bought', 'husband', 'loves', 'perfect', 'wanted']",True,5,1
4211,great tool use world wide web check email,"['great', 'tool', 'use', 'world', 'wide', 'web', 'check', 'email']",True,5,1
4212,great picture quality applications seem load fast,"['great', 'picture', 'quality', 'applications', 'seem', 'load', 'fast']",True,4,1
4213,mom loves easy use uses facebook reading games,"['mom', 'loves', 'easy', 'use', 'uses', 'facebook', 'reading', 'games']",True,5,1
4214,bought gift recipient loves processing speed fact 2 cameras device,"['bought', 'gift', 'recipient', 'loves', 'processing', 'speed', 'fact', '2', 'cameras', 'device']",True,5,1
4215,may cheap great works awesome,"['may', 'cheap', 'great', 'works', 'awesome']",True,5,1
4216,better nook also cheaper toy areally looking use best choice great reading basic searching,"['better', 'nook', 'also', 'cheaper', 'toy', 'areally', 'looking', 'use', 'best', 'choice', 'great', 'reading', 'basic', 'searching']",True,4,1
4217,pleased starting price ease use size,"['pleased', 'starting', 'price', 'ease', 'use', 'size']",True,4,1
4218,request 7 yr old granddaugter always asked older sister could share due bought tablet/size yrs earlier loved security/parental control options.starfall favorite educational app told must really enjoy pics/viber due different state also games time limit size resolution perfect,"['request', '7', 'yr', 'old', 'granddaugter', 'always', 'asked', 'older', 'sister', 'could', 'share', 'due', 'bought', 'tablet/size', 'yrs', 'earlier', 'loved', 'security/parental', 'control', 'options.starfall', 'favorite', 'educational', 'app', 'told', 'must', 'really', 'enjoy', 'pics/viber', 'due', 'different', 'state', 'also', 'games', 'time', 'limit', 'size', 'resolution', 'perfect']",True,5,1
4219,perfect basic stuff games media reading,"['perfect', 'basic', 'stuff', 'games', 'media', 'reading']",True,5,1
4220,perfect travel recently took trip battery lasted entire day watching shows netflix great first,"['perfect', 'travel', 'recently', 'took', 'trip', 'battery', 'lasted', 'entire', 'day', 'watching', 'shows', 'netflix', 'great', 'first']",True,5,1
4221,purchased grandson works great however would spend extra get one without ads drive crazy ads make cheaper unit really frustrating,"['purchased', 'grandson', 'works', 'great', 'however', 'would', 'spend', 'extra', 'get', 'one', 'without', 'ads', 'drive', 'crazy', 'ads', 'make', 'cheaper', 'unit', 'really', 'frustrating']",True,4,1
4222,ca n't update facebook apps expected,"['ca', ""n't"", 'update', 'facebook', 'apps', 'expected']",False,2,0
4223,great purchase fits e-reader needs,"['great', 'purchase', 'fits', 'e-reader', 'needs']",True,5,1
4224,blue beautiful allows grand-daughter able tell one loves piano program challenging play much song nice size traveling,"['blue', 'beautiful', 'allows', 'grand-daughter', 'able', 'tell', 'one', 'loves', 'piano', 'program', 'challenging', 'play', 'much', 'song', 'nice', 'size', 'traveling']",True,5,1
4225,simple start use great ages experience using tablets,"['simple', 'start', 'use', 'great', 'ages', 'experience', 'using', 'tablets']",True,4,1
4226,perfect 7 year old nothing fancy parental control bit confusing got case perfect keep it.safe get sd card extra memory,"['perfect', '7', 'year', 'old', 'nothing', 'fancy', 'parental', 'control', 'bit', 'confusing', 'got', 'case', 'perfect', 'keep', 'it.safe', 'get', 'sd', 'card', 'extra', 'memory']",True,5,1
4227,love new great perfect size fit purse take would definitely recommend friend,"['love', 'new', 'great', 'perfect', 'size', 'fit', 'purse', 'take', 'would', 'definitely', 'recommend', 'friend']",True,5,1
4228,upgraded memory great little works great everything need,"['upgraded', 'memory', 'great', 'little', 'works', 'great', 'everything', 'need']",True,5,1
4229,tablets best used personal reading clear like book dont sahre,"['tablets', 'best', 'used', 'personal', 'reading', 'clear', 'like', 'book', 'dont', 'sahre']",True,5,1
4230,bought 6 year old son plenty space long battery life durable n't broke dropped 'm going buy case though,"['bought', '6', 'year', 'old', 'son', 'plenty', 'space', 'long', 'battery', 'life', 'durable', ""n't"", 'broke', 'dropped', ""'m"", 'going', 'buy', 'case', 'though']",True,5,1
4231,love tablet.it efficient easy use,"['love', 'tablet.it', 'efficient', 'easy', 'use']",True,5,1
4232,would highly recommend first time user really easy learn navigate,"['would', 'highly', 'recommend', 'first', 'time', 'user', 'really', 'easy', 'learn', 'navigate']",True,5,1
4233,great go companion avid reader easy load books connect prime,"['great', 'go', 'companion', 'avid', 'reader', 'easy', 'load', 'books', 'connect', 'prime']",True,5,1
4234,got two christmas 're awesome also got lucky scanned 20 less advertised price woo,"['got', 'two', 'christmas', ""'re"", 'awesome', 'also', 'got', 'lucky', 'scanned', '20', 'less', 'advertised', 'price', 'woo']",True,5,1
4235,wanted lighted ebook reader also access internet small format meets needs great price,"['wanted', 'lighted', 'ebook', 'reader', 'also', 'access', 'internet', 'small', 'format', 'meets', 'needs', 'great', 'price']",True,5,1
4236,newer version previously love like camera version lighter taking learn differences improvements,"['newer', 'version', 'previously', 'love', 'like', 'camera', 'version', 'lighter', 'taking', 'learn', 'differences', 'improvements']",True,5,1
4237,bought grandson first one issues best buy exchanged grandson loves,"['bought', 'grandson', 'first', 'one', 'issues', 'best', 'buy', 'exchanged', 'grandson', 'loves']",True,5,1
4238,great price tendency go multiple tablets year little great price everything want young,"['great', 'price', 'tendency', 'go', 'multiple', 'tablets', 'year', 'little', 'great', 'price', 'everything', 'want', 'young']",True,5,1
4239,wanted get something nice wife trick 'll get flowers next time,"['wanted', 'get', 'something', 'nice', 'wife', 'trick', ""'ll"", 'get', 'flowers', 'next', 'time']",True,5,1
4240,could use better speaker otherwise great,"['could', 'use', 'better', 'speaker', 'otherwise', 'great']",True,5,1
4241,great miss hd option 5yo loves,"['great', 'miss', 'hd', 'option', '5yo', 'loves']",True,4,1
4242,gave gift kid autism helping development lot,"['gave', 'gift', 'kid', 'autism', 'helping', 'development', 'lot']",True,5,1
4243,would like say great small buy bigger one next time,"['would', 'like', 'say', 'great', 'small', 'buy', 'bigger', 'one', 'next', 'time']",True,4,1
4244,far exceeded expectations price way lower tablets everything need want,"['far', 'exceeded', 'expectations', 'price', 'way', 'lower', 'tablets', 'everything', 'need', 'want']",True,4,1
4245,bought dad size perfect big small light carry around,"['bought', 'dad', 'size', 'perfect', 'big', 'small', 'light', 'carry', 'around']",True,5,1
4246,love love magenta color awesome truly best ever owned colors availablesare awesome,"['love', 'love', 'magenta', 'color', 'awesome', 'truly', 'best', 'ever', 'owned', 'colors', 'availablesare', 'awesome']",True,5,1
4247,great deal surfing net watching movie using music channels affordable way stay touch also use ebooks school,"['great', 'deal', 'surfing', 'net', 'watching', 'movie', 'using', 'music', 'channels', 'affordable', 'way', 'stay', 'touch', 'also', 'use', 'ebooks', 'school']",True,4,1
4248,many features packed low price good ereader light uses surf internet email games easy use memory expandable,"['many', 'features', 'packed', 'low', 'price', 'good', 'ereader', 'light', 'uses', 'surf', 'internet', 'email', 'games', 'easy', 'use', 'memory', 'expandable']",False,5,1
4249,happy purchase works amazingly good price,"['happy', 'purchase', 'works', 'amazingly', 'good', 'price']",True,5,1
4250,daughter loves carry places,"['daughter', 'loves', 'carry', 'places']",True,5,1
4251,love tablet.does everything teenage grandson needs also buy one granddaughter,"['love', 'tablet.does', 'everything', 'teenage', 'grandson', 'needs', 'also', 'buy', 'one', 'granddaughter']",True,5,1
4252,bought replace one bought ago daughter heard upon opening `` mom best '' excited get newer date loves family go switch anything else,"['bought', 'replace', 'one', 'bought', 'ago', 'daughter', 'heard', 'upon', 'opening', '``', 'mom', 'best', ""''"", 'excited', 'get', 'newer', 'date', 'loves', 'family', 'go', 'switch', 'anything', 'else']",True,5,1
4253,apple watch great happy purchase,"['apple', 'watch', 'great', 'happy', 'purchase']",True,5,1
4254,easy navigate download apps device,"['easy', 'navigate', 'download', 'apps', 'device']",False,3,0
4255,great deal surfing net watching movie using music channels affordable way stay touch also use ebooks school,"['great', 'deal', 'surfing', 'net', 'watching', 'movie', 'using', 'music', 'channels', 'affordable', 'way', 'stay', 'touch', 'also', 'use', 'ebooks', 'school']",True,4,1
4256,perfect secondary son take road,"['perfect', 'secondary', 'son', 'take', 'road']",True,4,1
4257,got deal good quality video watch,"['got', 'deal', 'good', 'quality', 'video', 'watch']",True,4,1
4258,got christmas 3 year old loves,"['got', 'christmas', '3', 'year', 'old', 'loves']",True,5,1
4259,got replace one screen cracked cheaper getting screen replaced,"['got', 'replace', 'one', 'screen', 'cracked', 'cheaper', 'getting', 'screen', 'replaced']",True,5,1
4260,great product exactly 've come expect readers,"['great', 'product', 'exactly', ""'ve"", 'come', 'expect', 'readers']",True,5,1
4261,bought mom enjoys checking email facebook enjoys playing games,"['bought', 'mom', 'enjoys', 'checking', 'email', 'facebook', 'enjoys', 'playing', 'games']",True,4,1
4262,love .... ca n't without tabelt,"['love', '....', 'ca', ""n't"", 'without', 'tabelt']",True,5,1
4263,perfect 'm homework surfing web 'm starbucks home,"['perfect', ""'m"", 'homework', 'surfing', 'web', ""'m"", 'starbucks', 'home']",True,5,1
4264,hard use lots ads randomly closes apps,"['hard', 'use', 'lots', 'ads', 'randomly', 'closes', 'apps']",False,2,0
4265,love tablet.does everything teenage grandson needs also buy one granddaughter,"['love', 'tablet.does', 'everything', 'teenage', 'grandson', 'needs', 'also', 'buy', 'one', 'granddaughter']",True,5,1
4266,great product exactly 've come expect readers,"['great', 'product', 'exactly', ""'ve"", 'come', 'expect', 'readers']",True,5,1
4267,works nice still seems like ancient techonology compared apple product,"['works', 'nice', 'still', 'seems', 'like', 'ancient', 'techonology', 'compared', 'apple', 'product']",False,4,1
4268,7-year old daughter saved brother bought 8gb year earlier new needed space os bit clunky less intuitive higher priced tablets tough beat price speed n't great web certain gaming apps fine books parental controls helpful take time figure require steps seem necessary change overall ok first considering price adults fine e-books basic apps otherwise best pay better quality os efficiency,"['7-year', 'old', 'daughter', 'saved', 'brother', 'bought', '8gb', 'year', 'earlier', 'new', 'needed', 'space', 'os', 'bit', 'clunky', 'less', 'intuitive', 'higher', 'priced', 'tablets', 'tough', 'beat', 'price', 'speed', ""n't"", 'great', 'web', 'certain', 'gaming', 'apps', 'fine', 'books', 'parental', 'controls', 'helpful', 'take', 'time', 'figure', 'require', 'steps', 'seem', 'necessary', 'change', 'overall', 'ok', 'first', 'considering', 'price', 'adults', 'fine', 'e-books', 'basic', 'apps', 'otherwise', 'best', 'pay', 'better', 'quality', 'os', 'efficiency']",True,3,0
4269,quite light easy conceal easy use quite quick,"['quite', 'light', 'easy', 'conceal', 'easy', 'use', 'quite', 'quick']",True,4,1
4270,substitute ipad really good reading minimal internet usage,"['substitute', 'ipad', 'really', 'good', 'reading', 'minimal', 'internet', 'usage']",True,3,0
4271,bought 7 7 year old granddaughter loves easy operate charge,"['bought', '7', '7', 'year', 'old', 'granddaughter', 'loves', 'easy', 'operate', 'charge']",True,5,1
4272,great reading books manually update apps pain,"['great', 'reading', 'books', 'manually', 'update', 'apps', 'pain']",True,4,1
4273,gift step son easy use set,"['gift', 'step', 'son', 'easy', 'use', 'set']",True,5,1
4274,good backup lags performance eventually worth money,"['good', 'backup', 'lags', 'performance', 'eventually', 'worth', 'money']",False,4,1
4275,proprietary apps daughter liked could install basically worthless returned,"['proprietary', 'apps', 'daughter', 'liked', 'could', 'install', 'basically', 'worthless', 'returned']",False,1,0
4276,second 7 purchased time color black like first met expectations,"['second', '7', 'purchased', 'time', 'color', 'black', 'like', 'first', 'met', 'expectations']",True,5,1
4277,gave gift niece hospital loved able everything wanted easy use one set simple,"['gave', 'gift', 'niece', 'hospital', 'loved', 'able', 'everything', 'wanted', 'easy', 'use', 'one', 'set', 'simple']",True,5,1
4278,bought mother day gift fits perfect inside pocketbook accessible use,"['bought', 'mother', 'day', 'gift', 'fits', 'perfect', 'inside', 'pocketbook', 'accessible', 'use']",True,5,1
4279,good son use play games,"['good', 'son', 'use', 'play', 'games']",True,4,1
4280,gift point recipient pleased would recommend others,"['gift', 'point', 'recipient', 'pleased', 'would', 'recommend', 'others']",True,5,1
4281,great bought second screen pleanty big enough see small enough fit jacket pocket,"['great', 'bought', 'second', 'screen', 'pleanty', 'big', 'enough', 'see', 'small', 'enough', 'fit', 'jacket', 'pocket']",True,5,1
4282,normally read ebooks phone son beoke gave mine bought must say cant put love much,"['normally', 'read', 'ebooks', 'phone', 'son', 'beoke', 'gave', 'mine', 'bought', 'must', 'say', 'cant', 'put', 'love', 'much']",True,5,1
4283,'m happy purchase bought one wife one happy,"[""'m"", 'happy', 'purchase', 'bought', 'one', 'wife', 'one', 'happy']",True,5,1
4284,son love playing games easy fun,"['son', 'love', 'playing', 'games', 'easy', 'fun']",True,5,1
4285,bought gift parents unfortunate part little misinformed connectivity chrome cast purchases well part gift compatible table little disappointing alright product,"['bought', 'gift', 'parents', 'unfortunate', 'part', 'little', 'misinformed', 'connectivity', 'chrome', 'cast', 'purchases', 'well', 'part', 'gift', 'compatible', 'table', 'little', 'disappointing', 'alright', 'product']",True,3,0
4286,great thousands books movies music choose store easy navigate,"['great', 'thousands', 'books', 'movies', 'music', 'choose', 'store', 'easy', 'navigate']",True,5,1
